Kod SZS,Rodzaj stacji,rząd stacji,typ stacji,rok założenia,rok likwidacji,nazwa stacji,długość geograficzna,szerokość geograficzna,informacje dodatkowe
252200120,K,III,Czynna,1926,0,LEGIONOWO,205722,522428,"od 01.04.2018 obserwator prowadzi obserwacje w zakresie stacji opadowej, pozostałe obserwacje automatyczne"
351160415,S,II,Czynna,1945,0,LEGNICA,161228,511133, 
254200010,O,V,Czynna,1948,0,LELKOWO,201334,541938,12.06.2015 – przeniesiono w celu poprawy reprezentatywności ok. 100 m w kierunku SSE (stare wsp. 201336 i 541941)
250190110,O,V,Zlikwidowana,1948,2015,LELÓW,193752,504058,stację zlikwidowano 1.01.2015
253210190,O,V,Zlikwidowana,1948,2015,LESINY WIELKIE,210800,532301,stację zlikwidowano 1.01.2015
349220690,S,I,Czynna,1954,0,LESKO,222030,492759, 
249190140,K,IV,Czynna,1950,0,LESKOWIEC,192648,494744,"ATSM bez obserwatora;  stacja Leskowiec działała w latach 1950-2001, a następnie wznowiona w roku 2005 z tym samym kodem w bliskiej lokalizacji"
249220120,K,IV,Czynna,1954,0,LESZCZOWATE,223252,493026,ATSM bez obserwatora
351160418,S,II,Czynna,1957,0,LESZNO,163205,515008,"ASS; od 1.07.2014 zmiana z I na II rząd, ograniczenie pomiarów"
252200260,O,V,Zlikwidowana,2013,2015,LESZNO,203508,521523,stację zlikwidowano 31.12.2014.; przeniesiona z m. Czarnów-Towarzystwo
251150330,O,V,Zlikwidowana,1949,2014,LEŚNA,151550,510215,likw. 1.07.2014
253189998,O,V,Zlikwidowana,1956,1982,LEŚNA HUTA,1806,5353, 
250189992,O,V,Zlikwidowana,1949,2001,LEŚNICA,1811,5026, 
250179984,O,V,Zlikwidowana,1951,1981,LEWIN BRZESKI,1735,5045, 
250160470,O,V,Zlikwidowana,1955,2015,LEWIN KŁODZKI,161738,502418,stację zlikwidowano 1.01.2015
250229995,K,IV,Zlikwidowana,1950,1997,LEŻAJSK,222500,501500, 
354170125,S,II,Czynna,1945,0,LĘBORK,174525,543311,ASS
250190160,K,IV,Czynna,1972,0,LGOTA GÓRNA,191407,503603,w 2008 przeniesiona ok. 500 m w kier NE (stare wsp. 191353 i 503557)
249190030,K,IV,Czynna,1950,0,LIBERTÓW,195342,495821,"ATSM bez obserwatora;  stacja Libertów działała w latach 1950-1997, a następnie wznowiona w roku 2006 z tym samym kodem w bliskiej lokalizacji"
253190220,K,III,Czynna,1948,0,LIDZBARK,194927,531516, 
254200080,K,III,Czynna,1888,0,LIDZBARK WARMIŃSKI,203510,540809, 
249199982,O,V,Zlikwidowana,1977,1995,LIGASÓWKA-ZĄB,195700,492000, 
250180230,O,V,Zlikwidowana,2001,2015,LIGOTA GÓRNA,180910,502906,stację zlikwidowano 1.01.2015
251170240,O,V,Zlikwidowana,1946,2014,LIGOTA PIĘKNA,170249,511356,likw. 8.07.2014
250189985,O,V,Zlikwidowana,1948,1992,LIGOTA TWORKOWSKA,1816,5002, 
251179986,O,V,Zlikwidowana,1948,1981,LIGOTA WIELKA,1723,5110, 
249200180,K,III,Czynna,1951,0,LIMANOWA,202506,494137, 
253140130,O,V,Czynna,1956,0,LINIE,144523,531111,22.05.2018 stacja przeniesiona ok. 95 m w kierunku S (stare wsp. 144521 i 531114)
250229999,O,V,Zlikwidowana,1946,1997,LIPA,220600,504200, 
250169986,O,V,Zlikwidowana,1948,1992,LIPA,1602,5059, 
249229984,O,V,Zlikwidowana,1973,1992,LIPA K/SANOKA,2223,4942, 
253239988,O,V,Zlikwidowana,1973,1992,LIPINA,2327,5320, 
250180350,O,V,Czynna,1954,0,LIPINY,185351,501844,w 2008 przeniesiona ok 2 km na NNW (stare wsp. 185442 i 501733);
251179985,O,V,Zlikwidowana,1949,1981,LIPKA,1737,5112, 
249209995,O,V,Zlikwidowana,1949,1992,LIPNICA DOLNA,203200,495200, 
249190920,O,V,Czynna,2013,0,LIPNICA WIELKA,193243,493216,dodano(przeniesiono ze Stańcowej) na podstawie pisma z 2.01.2013;
253149998,K,III,Zlikwidowana,1957,1990,LIPNIK (LIPKI),1458,5321, 
249190290,O,V,Czynna,1969,0,LIPOWA,190436,493958, 
254199995,K,IV,Zlikwidowana,1975,1990,LIPOWINA,1959,5421, 
254180170,K,IV,Zlikwidowana,1952,2010,LISEWO,184959,540452, 
254189991,K,III,Zlikwidowana,1952,1974,LISEWO,184959,540452, 
250219986,O,V,Zlikwidowana,1961,1995,LISIA GÓRA,210200,500500, 
251169998,O,V,Zlikwidowana,1949,1992,LISIEC,1603,5119, 
251180050,O,V,Czynna,2005,0,LISKÓW,182436,515007,ATSO bez obserwatora
253150130,O,V,Czynna,1948,0,LISOWO,151805,532551,ATSO bez obserwatora
252229998,O,V,Zlikwidowana,1947,1987,LIWSKIE MOSTY,2200,5223, 
250160170,O,V,Czynna,1963,0,LUBACHÓW,162543,504550, 
250239994,K,IV,Zlikwidowana,1956,1982,LUBACZÓW,2308,5009, 
252189989,O,V,Zlikwidowana,1948,1994,LUBANIE,185500,524500, 
254180160,O,V,Zlikwidowana,1962,2015,LUBAŃ,180929,540657,stację zlikwidowano 1.02.2015
251159990,O,V,Zlikwidowana,1946,1992,LUBAŃ,1518,5106, 
251220090,O,V,Zlikwidowana,1944,2005,LUBARTÓW,223604,512759,"w 2005 r przeniesiona  4,5 km w kierunku NE do Szczekarkowa"
249219987,O,V,Zlikwidowana,1987,2000,LUBATOWA,214600,493300, 
253190120,O,V,Zlikwidowana,1946,2011,LUBAWA,194528,532956, 
250169978,O,V,Zlikwidowana,1963,1981,LUBAWKA,1602,5042, 
251159983,O,V,Zlikwidowana,1973,1992,LUBIATÓW,155800,515500, 
251159978,O,V,Zlikwidowana,1948,1981,LUBIATÓW,1513,5156, 
251169980,O,V,Zlikwidowana,1949,1981,LUBIATÓW,1601,5112, 
251169979,O,V,Zlikwidowana,1949,1983,LUBIĄŻ,1628,5116, 
250170040,O,V,Zlikwidowana,1948,2015,LUBICZ,173424,505403,stację zlikwidowano 1.01.2015; w 07.2014 przeniesiona 180m na SSW od starej lokalizacji (stare wsp 173425 i 505409)
249190230,O,V,Czynna,1946,0,LUBIEŃ,195811,494312,w 06.2014 przeniesiono o 616 m na SWW od starej lokalizacji (stare wsp. 195841 i 494315);
251199985,O,V,Zlikwidowana,1955,1992,LUBIEŃ,194700,511700, 
251150020,O,V,Czynna,1952,0,LUBIĘCIN,155122,515410, 
252150130,O,V,Zlikwidowana,1954,2018,LUBIKOWO,154231,523252,stacja zlikwidowana 04.01.2018 - w jej miejsce stacja Rokitno
251160190,O,V,Zlikwidowana,1947,2015,LUBIN,161301,512417,stację zlikwidowano 1.01.2015; stacja przenoszona  w 2009 i w 2011
252150180,K,IV,Czynna,1975,0,LUBINICKO-ŚWIEBODZIN,153244,521434, 
351220495,S,I,Czynna,1945,0,LUBLIN-RADAWIEC,222335,511300, 
250189996,K,IV,Zlikwidowana,1960,1998,LUBLINIEC,1842,5041, 
252150140,O,V,Czynna,1980,0,LUBNIEWICE,151433,523047,stacja przeniesiona w 07.2013
251209988,O,V,Zlikwidowana,1949,1992,LUBOCHNIA,200300,513700, 
251150350,O,V,Czynna,1948,0,LUBOMIERZ,153044,510036,w 01.2014 przeniesiona 60 m na SSE (ATSO - 153042 i 510039)
250160120,O,V,Czynna,1949,0,LUBOMIN,161145,504812,w 07.2014 przen. 500 m na W (stare wsp. 161118 i 504812) ; w 07.2013 przeniesiona 500m na E (stare wsp. 161145 i 504812 - ATSO w starej lokalizacji);
254200090,O,V,Zlikwidowana,1948,2015,LUBOMINO,201420,540418,stację zlikwidowano 1.01.2015
252170340,O,V,Czynna,2017,0,LUBONIEC,171200,520938,stacja założona 31.07.2017 w zamian za zlikwidowaną stację Zaniemyśl
249190320,K,IV,Czynna,1949,0,LUBOŃ WIELKI,195932,493912,"ATSM bez obserwatora;  stacja Luboń Wielki działała w latach 1949-2001, a następnie wznowiona w roku 2005 z tym samym kodem w bliskiej lokalizacji"
250179993,O,V,Zlikwidowana,1973,1992,LUBOTYŃ,1757,5003, 
251149996,O,V,Zlikwidowana,1947,1992,LUBSKO,1459,5148, 
251190020,O,V,Czynna,1992,0,LUĆMIERZ,192144,515333, 
251199999,O,V,Zlikwidowana,1974,1992,LUĆMIERZ,192144,515333, 
249200090,O,V,Zlikwidowana,1949,2010,LUSŁAWICE,205029,495131, 
252150160,O,V,Czynna,1949,0,LUTOL SUCHY,154301,522015, 
250169977,O,V,Zlikwidowana,1948,1981,LUTOMIA,1629,5045, 
251190090,O,V,Czynna,1955,0,LUTOSŁAWICE RZĄDOWE,193401,512956, 
249220230,O,V,Czynna,1955,0,LUTOWISKA,224132,491454,ATSO bez obserwatora
253170150,O,V,Czynna,1964,0,LUTÓWKO,172449,532738, 
253200230,O,V,Zlikwidowana,2016,2017,LUTRY,205307,535953,stacja zlikwidowana 01.06.2017;w jej miejsce KIKITY II; stacja założona 01.10.2016 za zlikwidowaną stację KIKITY
251159977,O,V,Zlikwidowana,1946,1981,LWÓWEK ŚLĄSKI,1535,5107, 
250180330,O,V,Czynna,1955,0,ŁABĘDY,183655,502031,ATSO bez obserwatora
250180340,O,V,Zlikwidowana,1955,1962,ŁABĘDY-PRZEDSZKOLE,1837,5021, 
253150070,O,V,Czynna,1961,0,ŁABĘDZIE,154833,533902, 
252189986,O,V,Zlikwidowana,1948,1973,ŁABĘDZIN,1826,5232, 
252179984,O,V,Zlikwidowana,1946,1992,ŁABISZYN,175600,525700, 
249200280,O,V,Czynna,1992,0,ŁABOWA,205131,493134, 
249209971,K,IV,Zlikwidowana,1973,1992,ŁABOWA,205116,493149, 
250160140,O,V,Zlikwidowana,1947,2015,ŁAGIEWNIKI,165020,504728,stację zlikwidowano 1.01.2015; w 2009 przeniesiona ok.250  m na W (stare wsp. 165026 i 504731);
250220190,O,V,Zlikwidowana,1946,2015,ŁAŃCUT,221500,500535,stację zlikwidowano 1.01.2015
249200080,O,V,Czynna,1951,0,ŁAPANÓW,201632,495143,21.07.2016 stację przeniesiono na odległość ok. 1000 m w kierunku SE (stare wsp. 201546 i 495201)
249200460,O,V,Zlikwidowana,1952,2010,ŁAPSZE NIŻNE,201531,492409, 
253190110,O,V,Czynna,1946,0,ŁASIN,190514,533101,25.10.2017 stacja przeniesiona 15 m w kierunku S (stare wsp. 190514 i 533102); w 03.2014 przeniesiona 30 m na SE
251190070,O,V,Zlikwidowana,1954,2015,ŁASK,190724,513556,stację zlikwidowano 1.01.2015; w 04.2013 przeniesiona o ok. 1km w kier pd-wsch (stare wsp. 190635 i 513613)
251190190,O,V,Czynna,2005,0,ŁASK,191043,513508,ATSO bez obserwatora
251159976,O,V,Zlikwidowana,1948,1981,ŁAZ,1542,5157, 
251200150,K,IV,Czynna,1952,0,ŁAZISKA,205533,511926,ATSM bez obserwatora
252220080,O,V,Zlikwidowana,1948,2015,ŁAZÓW,222156,523331,stację zlikwidowano 1.01.2015
249200020,K,IV,Czynna,1988,0,ŁAZY,202943,495755, 
250190220,O,V,Czynna,1955,0,ŁAZY,192303,502551, 
249200260,K,IV,Czynna,1954,0,ŁĄCKO,202622,493335, 
249189984,O,V,Zlikwidowana,1956,1973,ŁĄKA,1854,4957, 
250179992,O,V,Zlikwidowana,1946,1992,ŁĄKA,1713,5023, 
354170120,S,I,Czynna,1947,0,ŁEBA,173205,544513, 
250180080,O,V,Czynna,1973,0,ŁEBKI,184559,504640, 
251220150,O,V,Zlikwidowana,1945,2013,ŁĘCZNA,225335,511819, 
251210060,O,V,Zlikwidowana,1949,2007,ŁĘKAWICA,211927,514239, 
251140040,O,V,Zlikwidowana,1947,2015,ŁĘKNICA,144522,513223,stację zlikwidowano 1.01.2015
253210020,O,V,Zlikwidowana,1949,2015,ŁĘŻANY,210824,535804,stację zlikwidowano 1.01.2015
254170120,O,V,Czynna,1949,0,ŁOBZOWO,171458,540751,01.01.2018 stacja przeniesiona 1250 m w kierunku E (stare wsp. 171351 i 540802)
253179989,K,IV,Zlikwidowana,1971,1990,ŁOBŻENICA,1715,5317, 
249190210,O,V,Czynna,1949,0,ŁODYGOWICE,190937,494327,"ATSO bez obserwatora;  stacja Łodygowice działała w latach 1949-1997, a następnie wznowiona w roku 2006 z tym samym kodem w bliskiej lokalizacji"
251209997,O,V,Zlikwidowana,1961,1994,ŁOKIETKA,200900,512800, 
251230020,O,V,Zlikwidowana,1949,2010,ŁOMAZY,231050,515414, 
250159992,O,V,Zlikwidowana,1952,1981,ŁOMNICA (Wojanów),1550,5052, 
252179992,O,V,Zlikwidowana,1956,1995,ŁOMÓW,175100,520700, 
249200320,K,IV,Czynna,1974,0,ŁOPUSZNA,200725,492827, 
252229996,O,V,Zlikwidowana,1949,1981,ŁOSICE,2244,5213, 
250179998,K,IV,Zlikwidowana,1976,1990,ŁOSIÓW,1733,5047, 
252190150,O,V,Zlikwidowana,1946,2012,ŁOWICZ,195744,520645, 
250229984,O,V,Zlikwidowana,1948,1992,ŁOWISKO,2211,5018, 
251150130,O,V,Zlikwidowana,1949,2015,ŁOZY,152205,512922,stację zlikwidowano 1.01.2015; w 11.2013 przeniesiona 60 nm na E (stare wsp. 152207 i 512923)
351190465,S,I,Czynna,1945,0,ŁÓDŹ,192314,514306,LSM; od 22.01.2015 – stacja w nowej lokalizacji – ok. 1 km na SW w stosunku do starego ogródka meteorologicznego (stare wsp. 192359 i 514324)
251199983,O,V,Zlikwidowana,1948,1992,ŁÓDŹ-WIDZEW,193400,514600, 
252150040,O,V,Czynna,1949,0,ŁUBIANKA,151130,525303,w 02.2014 przeniesiona 500 m na NNW (stare wsp. 151144 i 525249);
250180260,O,V,Zlikwidowana,1949,2015,ŁUBIE GÓRNE,183919,502635,stację zlikwidowano 1.01.2015; stacja przenoszona w 2010 i 2012 w ramach tej samej miejscowości;
252209990,O,V,Zlikwidowana,1948,1992,ŁUBIEC,203700,521800, 
251229991,O,V,Zlikwidowana,1980,1992,ŁUBKI,221100,511500, 
251170230,O,V,Zlikwidowana,1948,2014,ŁUCZYNA,171700,511755,likw. - 10.07.2014
251220020,O,V,Zlikwidowana,1949,2015,ŁUKÓW,222137,515503,stację zlikwidowano 1.01.2015
254170090,O,V,Czynna,1974,0,ŁUPAWSKO,173517,541640,18.11.2016 stację przeniesiono o ok. 180 m w kierunku W (stare wsp. 173527 i 541640)
249200530,O,V,Czynna,2006,0,ŁYSA POLANA,200654,491549,ATSO bez obserwatora
251199986,O,V,Zlikwidowana,1955,1994,ŁYSZKOWICE,195500,515900, 
250190310,O,V,Czynna,1945,0,MACZKI,191546,501531,ATSO bez obserwatora
249199969,O,V,Zlikwidowana,1962,1992,MAGURKA,1908,4947, 
250210160,O,V,Czynna,1947,0,MAJDAN KRÓLEWSKI,214507,502200,"ATSO bez obserwatora;  stacja Majdan Królewski działała w latach 1947-1995, a następnie wznowiona w roku 2006 z tym samym kodem  w bliskiej lokalizacji"
250239993,O,V,Zlikwidowana,1948,1994,MAJDAN WIELKI,231700,503300, 
252220170,O,V,Zlikwidowana,1949,2015,MAKARÓWKA,225250,520720,stację zlikwidowano 1.01.2015
250180410,O,V,Czynna,1955,0,MAKOSZOWY,184542,501522,1.02.2016 przeniesiono ok. 270 m w kier. SSE (stare wsp. 184534 i 501529); 1.01.2016 przeniesiono o ok. 170 m w kierunku SW (stare wsp. 184540 i 501534)
249190190,K,IV,Czynna,1948,0,MAKÓW PODHALAŃSKI,194117,494333,ATSM bez obserwatora
254199994,O,V,Zlikwidowana,1948,1980,MALBORK,1902,5402, 
254170050,O,V,Zlikwidowana,1949,2009,MALCZKOWO,172253,542521, 
251160240,O,V,Zlikwidowana,1947,2015,MALCZYCE,162901,511322,stację zlikwidowano 1.01.2015; w 03.2014 przeniesiona 600 m na SW (starw wsp. 162928  i  511331 );
250200080,O,V,Zlikwidowana,1948,2015,MAŁOGOSZCZ,201533,504838,stację zlikwidowano 1.01.2015
253200090,O,V,Czynna,1973,0,MAŁSZEWO,204254,533458, 
250199976,O,V,Zlikwidowana,1949,1963,MAŁUSY WIELKIE,1920,5048, 
253210060,O,V,Zlikwidowana,1949,2015,MARADKI,210917,534813,stację zlikwidowano 1.01.2015
250169976,O,V,Zlikwidowana,1955,1981,MARCINKÓW,1648,5017, 
253220180,K,III,Zlikwidowana,1971,2002,MARIANOWO,220828,531356,w SZS złe współrzędne
253220330,K,III,Czynna,2016,0,MARIANOWO II,220621,531243,"Stację założono 1.01.2016 w miejsce zlikwidowanej stacji Nowy Cydzyn, ok. 3,25 km w kierunku SW od starej lokalizacji"
249190390,K,IV,Czynna,2005,0,MARKOWE SZCZAWINY,193059,493515,ATSM bez obserwatora
252140150,O,V,Czynna,1955,0,MASZEWO,145509,520410, 
253159996,O,V,Zlikwidowana,1953,2000,MASZEWO,1504,5330, 
250239983,O,V,Zlikwidowana,1948,1992,MATCZE,235800,505700, 
251210260,O,V,Zlikwidowana,1948,2015,MAZANÓW,215406,510006,stację zlikwidowano 1.01.2015
249180070,O,V,Czynna,1973,0,MAZAŃCOWICE,185909,495119, 
253179996,O,V,Zlikwidowana,1949,1981,MĄKOWARSKO,1749,5324, 
250190420,O,V,Zlikwidowana,1962,2010,MĘTKÓW,192141,500325, 
253220240,O,V,Zlikwidowana,1949,2015,MĘŻENIN,222759,530528,stację zlikwidowano 1.01.2015; w 07.2013 przeniesiona 95 m w kier. NNW;
252160030,O,V,Czynna,1948,0,MIAŁY,161036,524826,27.04.2017 stację przeniesiono ok. 250 m w kierunku południowym (stare wsp. 161032 i 1889219); 25.03.2015 - przeniesienie o 13m w kierunku NW
254160110,K,III,Czynna,1952,0,MIASTKO,165849,540056, 
252219996,O,V,Zlikwidowana,1948,1992,MIĄSE,212700,522400, 
252239996,O,V,Zlikwidowana,1955,1994,MICHAŁKI,2319,5206, 
252160150,O,V,Zlikwidowana,1946,2018,MICHORZEWO,162044,522223,stacja zlikwidowana 02.01.2018 - w jej miejsce stacja Michorzewo II
252160330,O,V,Czynna,2018,0,MICHORZEWO II,162239,522251,stacja założona 02.01.2018 w miejsce stacji Michorzewo
251220080,O,V,Zlikwidowana,1949,2015,MICHÓW,221804,513124,stację zlikwidowano 1.01.2015; w 2008 przeniesiona o 420 m na WSW (stare wsp. 221821 i 513132);
254159999,O,V,Zlikwidowana,1954,1991,MIECHĘCINO,154500,540700, 
250200210,K,IV,Czynna,1951,0,MIECHÓW,200158,502146,ATSM bez obserwatora
252209994,O,V,Zlikwidowana,1947,1994,MIEDNIEWICE,201800,520500, 
250210210,O,V,Czynna,1996,0,MIELEC,212558,501646,ATSO bez obserwatora
350210577,S,I,Zlikwidowana,1949,1956,MIELEC,2127,5018, 
253140150,O,V,Czynna,1949,0,MIELĘCIN,145356,530441, 
253169992,O,V,Zlikwidowana,1955,1981,MIELĘCIN,1616,5308, 
254160050,O,V,Zlikwidowana,1950,2009,MIELNO,160420,541548, 
253209987,K,IV,Zlikwidowana,1975,1990,MIELNO,2012,5331, 
250160310,O,V,Czynna,1946,0,MIEROSZÓW,161033,503945, 
252149996,O,V,Zlikwidowana,1951,1992,MIESZKOWICE,143000,524800, 
251170180,O,V,Zlikwidowana,1947,2015,MIĘDZYBÓRZ,173926,512406,stację zlikwidowano 1.01.2015
249190130,K,IV,Czynna,1956,0,MIĘDZYBRODZIE BIALSKIE,191146,494722,ATSM bez obserwatora
250160630,O,V,Czynna,1948,0,MIĘDZYGÓRZE,164623,501306,ATSO czasowo zdemontowana 07.06.2013; ATSO   50 13 18   16 47 02;; 26.01.2015 przeniesiona 460 m w kier. WSW (stare wsp. 164642 i 501314); stacja automatyczna w trakcie zmiany lokalizacji; w 06.2013 przeniesiona o ok. 430 m w kierunku WSW;
250160650,O,V,Czynna,1946,0,MIĘDZYLESIE,164015,500912, 
251220010,O,V,Zlikwidowana,1946,2009,MIĘDZYRZEC PODLASKI,224611,515926, 
252150150,O,V,Czynna,1952,0,MIĘDZYRZECZ,153837,522743,w 01.2012 przeniesiona  o 2360 w kier NE (stare wsp. 153715 i 522645)
252239994,O,V,Zlikwidowana,1949,1992,MIKŁASZE,2319,5243, 
252190060,O,V,Zlikwidowana,1946,2014,MIKOŁAJEWO,195610,523717,stację zlikwidowano 1.01.2015
353210280,S,I,Czynna,1952,0,MIKOŁAJKI,213523,534721, 
250189978,O,V,Zlikwidowana,1946,1992,MIKOŁÓW,1853,5010, 
254170060,O,V,Czynna,1980,0,MIKOROWO,173446,542458, 
253210360,O,V,Czynna,2018,0,MIKOSZE,215518,534821,stacja założona 01.02.2018  w miejsce stacji Grądy Podmiejskie
251179984,O,V,Zlikwidowana,1963,1981,MIKOWICE,1733,5102, 
251199998,O,V,Zlikwidowana,1983,1996,MIKULIN,1959,5150, 
253179999,O,V,Zlikwidowana,1949,1992,MILACHOWO,173600,535600, 
251199990,O,V,Zlikwidowana,1949,1981,MILEJÓW,1943,5121, 
251170140,O,V,Czynna,1947,0,MILICZ,171638,513040, 
249190410,O,V,Czynna,1954,0,MILÓWKA,190446,493333,"ATSO bez obserwatora;  stacja Milówka działała w latach 1954-1997, a następnie wznowiona w roku 2006 z tym samym kodem  w bliskiej lokalizacji"
252160040,O,V,Czynna,1958,0,MIŁKOWO,163101,524906,18.05.2017 stacja przeniesiona ok. 350 m w kierunku W (stare wsp. 163118 i 524903)
250159996,O,V,Zlikwidowana,1948,1992,MIŁKÓW,1546,5048, 
250219985,O,V,Zlikwidowana,1955,1995,MIŁOCIN,215900,500500, 
254180180,O,V,Zlikwidowana,1953,2009,MIŁORADZ,185455,540052, 
254189995,O,V,Zlikwidowana,1957,1992,MIRACHOWO,180200,542400, 
251180150,O,V,Czynna,1971,0,MIRKÓW,180847,511837, 
250229991,K,IV,Zlikwidowana,1983,1990,MIROCIN,2234,5002, 
251159975,O,V,Zlikwidowana,1948,1981,MIROCIN GÓRNY,1531,5145, 
250169975,O,V,Zlikwidowana,1951,1981,MIROSŁAWICE,1647,5057, 
253160130,O,V,Czynna,1949,0,MIROSŁAWIEC,160519,532023, 
251159974,O,V,Zlikwidowana,1948,1981,MIROSTOWICE DOLNE,1509,5134, 
250150510,O,V,Czynna,2014,0,MIRSK,152300,505913, 
250159991,O,V,Zlikwidowana,1973,1981,MIRSK,1523,5059, 
249200360,K,IV,Czynna,1967,0,MIZERNA,201655,492719, 
353200270,S,I,Czynna,1945,0,MŁAWA,202140,530615, 
250160540,O,V,Zlikwidowana,1984,2015,MŁOTY,163227,501805,stację zlikwidowano 1.01.2015; w 12.20111 przeniesiono stacje ok. 900m na W (stare wsp. 163311 i 501757)
253210040,O,V,Zlikwidowana,1954,2016,MŁYNOWO,212029,535250,"Stację przeniesiono 1.01.2016 o ok. 1,83 km w kierunku WNW do Mrągowa"
249230010,O,V,Zlikwidowana,1949,2015,MŁYNY,230347,495830,stację zlikwidowano 1.01.2015
250209982,O,V,Zlikwidowana,1974,1994,MNISZEK,2017,5044, 
252190050,O,V,Zlikwidowana,1949,2014,MOCHOWO,193317,524554,stację zlikwidowano 1.01.2015
352200362,S,II,Zlikwidowana,2012,2012,MODLIN,203913,522656, 
251159973,O,V,Zlikwidowana,1949,1981,MODŁA,1548,5121, 
252189990,O,V,Zlikwidowana,1973,1995,MODZEROWO,184600,522100, 
250180440,O,V,Czynna,1945,0,MODZURÓW,180747,500921, 
252179986,O,V,Zlikwidowana,1952,1992,MOGILNO,175700,523900, 
253190230,O,V,Zlikwidowana,1964,2009,MOKRY LAS,190652,530958, 
253220150,O,V,Zlikwidowana,1956,2014,MOŃKI,224825,532434,1.07.2014 stację przeniesiono i zmieniono kody
253220310,O,V,Czynna,2014,0,MOŃKI,224747,532401,1.07.2014 stację przenieasiono ze starej lokalizacji i zmieniono kody
250209977,O,V,Zlikwidowana,1949,1992,MORAWICA,2038,5045, 
252220160,O,V,Czynna,1949,0,MORDY,223036,521245, 
249200910,K,IV,Czynna,2005,0,MORSKIE OKO,200417,491204, 
249200560,O,V,Zlikwidowana,1990,2004,MORSKIE OKO,200418,491204, 
252149997,O,V,Zlikwidowana,1949,1995,MORYŃ,142400,525200, 
252160180,O,V,Zlikwidowana,1954,2017,MOSINA,165024,521409,stacja zlikwidowana 30.06.2017 – w jej miejsce stacja Drużyna Poznańska
251230050,O,V,Zlikwidowana,1949,2015,MOSTY,231715,513847,stację zlikwidowano 1.01.2015
251199988,O,V,Zlikwidowana,1949,1992,MOSZCZENICA,194300,513000, 
253170280,O,V,Czynna,2016,0,MOTYL,174925,532548,przeniesiona z m. Kamienica
253210340,O,V,Czynna,2016,0,MRĄGOWO,211857,535313,"Stację założono 1.01.2016 w miejsce zlikwidowanej stacji w Młynowie, ok. 1,83 km w kierunku WNW od starej lokalizacji"
251200190,O,V,Zlikwidowana,1956,2015,MROCZKÓW,204259,510842,stację zlikwidowano 1.01.2015
249189999,O,V,Zlikwidowana,1973,2001,MSZANA,1833,4958, 
249209986,K,IV,Zlikwidowana,1957,1995,MSZANA DOLNA,200500,494000, 
249200980,K,III,Czynna,2012,0,MSZANA DOLNA,200316,493949, 
251200010,O,V,Zlikwidowana,1948,2015,MSZCZONÓW,203211,515824,stację zlikwidowano 1.01.2015
251169978,O,V,Zlikwidowana,1973,1979,MUCHÓW,1601,5101, 
250190330,O,V,Zlikwidowana,1947,2015,MURCKI,190243,501207,stację zlikwidowano 1.01.2015
249200490,K,IV,Czynna,1956,0,MUSZYNA,205311,492059, 
249229992,O,V,Zlikwidowana,1958,1995,MYCZKOWCE,222500,492600, 
250150140,O,V,Zlikwidowana,1948,2015,MYSŁAKOWICE,154658,505100,stację zlikwidowano 1.01.2015
250160080,O,V,Zlikwidowana,1949,2015,MYSŁAKÓW,163909,505122,stację zlikwidowano 1.01.2015
250190540,O,V,Zlikwidowana,2009,2015,MYSZKÓW,191937,503515,"stację zlikwidowano 1.01.2015; w 11.2009 stacja przeniesiona ok. 1,5 km na NNW (stare wsp. 192057 i 503355)"
253210210,K,IV,Czynna,1983,0,MYSZYNIEC,212101,532304,ATSM bez obserwatora
249199995,O,V,Zlikwidowana,1971,1973,MYŚLENICE,1957,4949, 
252140020,O,V,Czynna,1946,0,MYŚLIBÓRZ,145124,525445,w 05.2010 stacja przeniesiona ok 450 m na W (stare wsp. 145147 i 525445
254199997,O,V,Zlikwidowana,1948,1996,MYŚLIWIEC,1943,5414, 
250209996,O,V,Zlikwidowana,1960,1995,NAGŁOWICE,200700,504100, 
252170170,O,V,Czynna,1950,0,NAGRADOWICE,170844,521912, 
251229993,K,IV,Zlikwidowana,1957,1990,NAŁĘCZÓW,2213,5117, 
251170290,K,IV,Czynna,1946,0,NAMYSŁÓW,174300,510359, 
252230040,O,V,Czynna,1949,0,NAREW,233109,525453,w 2010 przeniesiona ok. 450m na ESE;
252230230,O,V,Czynna,2005,0,NAREW,233122,525500,ATSO bez obserwatora
252230060,O,V,Zlikwidowana,1954,2015,NAREWKA,234341,525218,stację zlikwidowano 1.01.2015
252230240,O,V,Czynna,2005,0,NAREWKA,234330,525149,ATSO bez obserwatora
250230090,O,V,Zlikwidowana,1948,2013,NAROL,231948,502118,"zlikw. 19.08.2013;  stacja Narol działała w latach 1948-1995, a następnie wznowiona w roku 2006 z tym samym kodem  w bliskiej lokalizacji"
249200420,K,IV,Czynna,1997,0,NIEDZICA,201857,492504, 
250169988,O,V,Zlikwidowana,1973,1992,NIEDŹWIEDNIK,1658,5035, 
253210150,O,V,Zlikwidowana,1973,2010,NIEDŹWIEDZIE,210847,533106, 
249209983,O,V,Zlikwidowana,1946,1995,NIEDŹWIEDŹ,200500,493700, 
252210090,O,V,Zlikwidowana,1995,2015,NIEGÓW,212318,523035,stację zlikwidowano 1.01.2015
252219997,K,IV,Zlikwidowana,1974,1995,NIEGÓW,2123,5230, 
